path	git_blob	sha256	provenance	review_status	finding
backend/src/modules/workshop/__tests__/workshop.arbitration.repository.test.ts	eeaf7fd2a8c912b72579b8c7d247ea8ea8339968	38ae482341c2fdf5a94c80348bb5bf327cbafcd61c151f9703b5f121ec4575f1	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/modules/workshop/__tests__/workshop.events.test.ts	c250a0976f02957f1e1dab35a080788c36f8cbe5	b75adcf97b847d4eab9679bc634623d738b463af58ac29e5ddeaec70995cebd5	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/modules/workshop/__tests__/workshop.policy.test.ts	6fb1001c6b10b8381753eaf0ee5e4c23d97884a4	dc726f952a9e417811aba3eb9134b8a180ac24f09936cf686d7d997c99c216a6	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/modules/workshop/__tests__/workshop.repository.test.ts	bfd60da9cd180707ce0f9d74b9929b234d88d10c	3599f7436741664d2fa262badd813d70cf5a64f99c0967951eec7f6a595fea77	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/modules/workshop/__tests__/workshop.service.test.ts	95e29d2c24d5b7d96f1848ff17a85b453a16f6dc	6eb4f5409c1ab43df3142ad225ba166f36a1f6730796e814b927e34ddf9fa701	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/modules/workshop/__tests__/workshop.validation.test.ts	b50cb7a2f997c4b8af74577fd1fc631e2b12a45f	24dffcd64be8f15d1675b34411897a7baf86906ef3009024343471858bd34d00	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/modules/workshop/workshop.arbitration.repository.ts	b76817015742fe381f89eb8f6ff7662e754e552d	6f02e1bd20f882115da6183f69361e3b0f2722d8f9b434c29f6edf61c17426ac	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/modules/workshop/workshop.controller.ts	c9c2fed1b39e4ab809bb07073775cd54ee95204f	7bf5fed529e0781359e96a8d6669490bd683ddf7ec678ea145130b12866df74c	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/modules/workshop/workshop.correctionEvents.ts	bcdb054b91542e5e0d6ec682598a50b1b5bc8169	0842b7f94bc51bbb1bd088e72a595c7e889ff9245de2d14396e45115629cf153	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/modules/workshop/workshop.events.ts	b55b1ca2c84c51c6719c4f22aa63de3938394fe6	2872fb087da69104f1247824efd3d8ba35e5eb4ebcbe93495f93541b928cd5f1	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/modules/workshop/workshop.policy.ts	49e51fb243d863a0c9fd326f1cfaf1a928607909	0f34d57e2217f5415c974681441442c661ea2828978f28ad6e5ded73ab7a2d58	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/modules/workshop/workshop.repository.analytics.ts	eba6d873c01ea8422b514b0eb5f0e30ad86dbcfc	746a1f7382a9c9369643f095bc0f7b2c26390b6e17a2fbfa392b4e5d64992828	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/modules/workshop/workshop.repository.ts	2befc3e883bd1c82bc3b681e78e38f622f7fc856	84b7d26093bdee1ab66cea11ab8eb182a24d8ddaa24d0c4aa371cbc14c2b12b3	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/modules/workshop/workshop.routes.ts	702fde9eb1ddc97020033bbd9e7f953ac5ed0da2	fd498b61c970fe045039699c075239dfba44018f5ebd874e945fa358bd519bb1	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/modules/workshop/workshop.service.edit.ts	f1086b67c349fd4d6bd00aa2778a5a8a5f2d47d7	f0186f84b59699aec78e71720cbbce8196d3a9d67ac2a5233ebaf4fdd2f15127	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/modules/workshop/workshop.service.mutations.ts	61f241254b0beab85ac549a2574e7ae13809d2b1	81d8283abbf36ad7c699274a4f344f3eca2b589567aa6b6f1e016ada17b20fed	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/modules/workshop/workshop.service.ts	4bab920629c00f62ea6fa47292dbb6fcbfddc869	ad0de4a727e3f1b946ec028e41c526c28f578a478651943cf42ed9bc323cbde3	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/modules/workshop/workshop.validation.ts	4d6200d565cf4fd24c3c8696c081993a5e3ceeaa	29c67875f1ae5644c6ca16340a8df0562170d369941b22353e9477126501f8e6	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/modules/workshopCredentials/__tests__/workshopCredentials.repository.test.ts	49dc5a32fea7aa81c79c2d2b5855b289c93e7cd7	a2bb68dcf936ab3082d923c7d2850b29046d385cec44c2718fca1977e274d74b	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/modules/workshopCredentials/__tests__/workshopCredentials.service.test.ts	b6e2b970df6f872dccb8b091cc7d18162fdcdd4c	06bc53731d095a9e96f69ddc6d7473106b518b4af3136b6a9402f948dc34edcd	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/modules/workshopCredentials/workshopCredentials.repository.ts	7e86661b103ba4b219bb088dbd02c061ab4e0a3b	fde2124a9e30b35e784f1031e6078389f4675c0c199bc3b30c4f166c2d409928	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/modules/workshopCredentials/workshopCredentials.service.ts	974ecace518c47718725ff955f785c5824bb4e9e	f517e79d70dd1881d3e39b26255e2fa2a68f457f344f1a5135b2d8e17f552141	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/scripts/checkProductionConfig.ts	41d4f89e92576534fae5e1f1b4df30ab594b0d51	088616f12cbed9eb34e03ebcf30ef64ee4ec096a5e37e670c76d9699f3c6c6b7	TERMINAL_DELTA_1A14581_REREVIEWED	FIXED	RC5-AUD-01{state=FIXED;commits=8181b7835d8fd38b01913ed0accc9e1b85a20276;red=docs/rc5-final-incremental-audit.md#rc5-aud-01;green=docs/rc5-final-incremental-audit.md#rc5-aud-01;permanent_tests=backend/src/config/__tests__/production.test.ts+backend/src/middlewares/__tests__/csrfProtection.test.ts+scripts/test-preflight.sh+frontend/e2e/security-contracts.spec.ts;residual_local_risk=NONE}
backend/src/scripts/hash-board-code.ts	2a7262d35e3eca5b221908325ce5f52e82764ca5	6e34cd44da7e47cd4c228fcade29247cf8bf1b574c2084297bf44ae771229c14	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/scripts/reset-admin-password.ts	dde3f20a50bb8bc70fb74fabc886f1544ab9d651	7b6926b286475ff545d19585d325ce1ba3f2721f2f43c017a37a25504dabc0da	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/server.ts	ccdf3833376db93ea159b9bbb8f55e4b101b096b	2c72b1dd9f8d7f7b402aea311a628dd583e1bd06390eba5149543cbbec7e0670	TERMINAL_DELTA_1A14581_REREVIEWED	FIXED	RC5-AUD-01{state=FIXED;commits=8181b7835d8fd38b01913ed0accc9e1b85a20276;red=docs/rc5-final-incremental-audit.md#rc5-aud-01;green=docs/rc5-final-incremental-audit.md#rc5-aud-01;permanent_tests=backend/src/config/__tests__/production.test.ts+backend/src/middlewares/__tests__/csrfProtection.test.ts+scripts/test-preflight.sh+frontend/e2e/security-contracts.spec.ts;residual_local_risk=NONE}
backend/src/testing/__tests__/databaseGuard.test.ts	532da6b1e05314f0ec7a32c7bb9eaf880b568b77	8992ca3dff00e6bb9d03f7c10e52f3ecd3b4fe3f2722ce20b7785009d5668092	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/testing/databaseGuard.ts	93fbaa1119e157a5a6a2e3a1d7031f6cb7825c72	8eef0826e5b88ed66e27990c950a8bd2e4d282ec80ca6ef5038c1626b4150d64	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/testing/jestIntegrationGuard.ts	532fd882b8eb6dde07027b7e791097f97480a9b3	04184c30ab57bc7559cd6be8cfba1a44f940fb3e8138020b45b5b3e13a10d3bb	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/utils/__tests__/controller.test.ts	4f20237050bf45bd2e3f0a6841d9ced7853ee6c6	3d3ced6392853548d4daebfeaaf622b93e852599b92d15fdda0d4a05149e9a8e	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/utils/__tests__/cursor.test.ts	d2cd279ff70c6c3a8eb37899eb2cb0841c017738	0305a54b00b84de3c91fb6d891e2412430ef260ba118c278a04160d02d29ced6	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/utils/__tests__/errors.test.ts	45b3a2e5235f144346ef9a923b4e09f9372ef589	1d66bd4633881d90faaff6a90a3d9490b2bdc0a63c6dd31089c045259b1810c9	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/utils/__tests__/serviceResult.test.ts	c5c466a0de08d1db27675fb8b06a49f70dcf2dd9	786b41df4a201119865224fc0c7ffd55678b62fe6915f1acc7694a8b72f143f6	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/utils/controller.ts	d5f7e95cae7c01921bc49363e5fb3b62c34610ab	5e387dc05c3ac52df6a57f362bd3bc786ed6203c361a37ae53f6bee0f46f8310	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/utils/cursor.ts	78ac96790042401dba5571c63637a43ac5b84fff	ed0d050eb44ea1dc3dd468e82b8acece6e9242a3facfa4567b12bfa6bba119ef	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/utils/errors.ts	bf618a6888f107812aa7b9a1640fa1a5a4e9fc9a	8fa10e8297d376aa9f881c317a1ccfc651afcf072ac59cb2bc5fbe359e21ad9e	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/utils/french.ts	711624a9adab2e386d96b0a287911ef1bc90e9a9	65a4c73511d4d64432c6a34f9ad88da67624b67866c4c1afa52a9e3ecf13ca2d	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/utils/inMemoryRateLimit.ts	39e4a8ac5a24701604795de096f679d0c6b8785a	c761e6d06a2a46325e729160f2e9168ce0218d8f5e006a08085eebacaac90b90	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/utils/postgresError.ts	a5ab9f5a4e2305e73694dc73a7cee805fe378ae6	e9c75f210ea676ba0e743a0bd1c9d5d4c7d39b20d7d65c9c4e4689984814f6cf	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/src/utils/serviceResult.ts	37a1d2a89ffffa3246820ababe1457bc7a8409ef	ecdb6a7b4f5f7b33c758ef44f2f24a77331eb8f66780c9b93165029dd919a411	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/tsconfig.build.json	1cc759a189b975b41fc0edadc82b841e0a41c4c0	cb4af297e59cd23b43fc13244dc0366799a5c5bbdd3accaca88a56ada63828af	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/tsconfig.json	50572daa3e16c468aa3be8b65b31c865ee9a4efd	d49bdb658f222bf369488db5a7ef7f7193b692a31fc4f8d4fc979122df280caf	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
backend/tsconfig.scripts.json	8a150fbb4a66b6180238f4ebceeb6bad2752653d	6a1f39740b53e11c63ee0a31083c7871c135fce33382feeb4158e8ed710e8713	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
deploy/nginx/sentinel.conf.example	99f79427a08d1d4d6ad375d6676f4e2e534b7f5e	dcfb903ddee50f0f1d358f8e2966179c86590524e7903d425da526dc5a89e4a8	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
docker-compose.host-proxy.example.yml	0b7c0567f8b8733513703f9d9be75f0d7f165966	899bf72c08c6c5f0bd5d5d0f9c12848804d5e7a3ef69a49da908e5dcab58c9bb	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
docker-compose.registry.example.yml	3095c90d2d0722bd3ffe960f59d666597f5c2dfe	cf1e6095a547760d0bf9d5c712de06d73ed996401f22a71c5f153ae7e98c75b7	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
docker-compose.yml	e99291a47ba3de47d095beb97b8dd735845416fc	c1b3fa5415c48ad498f8cb5015a596ab9aefb51529552acd4f982d6e0c173e1a	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
docs/audit-prod-resultats.md	a8548694b93edcc3ff4deec998066fdb3a91e583	def61d0f6d7e617a4b2056ab7599dd73d3378ca03e424ce1b5de4ba926ee01d4	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
docs/audit-prod.md	c737a6ecd610284bd1ca29e4627f4e5f622dd10b	2e29f1a7cc9686237119d6f3f21ddeb280034cd540e5c37e5a64b16369567ff4	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
docs/cadrage-fonctionnel.md	a917873f5b3d18bba45b5158985595a761b618de	aecb168ac4dfa1216e039a0b58bbd47200bcd5e5b76b8c5b620c3b5d96973a79	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
docs/dependency-security-exceptions.md	6f35c47b1f99925b633aeb28f223b96b817325d6	934dc565d5b98a0aa38072e5981476b23c369c380d6ff45100c3dce3e5e42605	ADDED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
docs/deploiement-vps.md	a274e83b6841b5ba4195173703936fe8660bf122	a50c3e6a1aeea44a1c709812bb2deb5ca258b7de236f762912dd6f0d20eef0f6	TERMINAL_DELTA_1A14581_REREVIEWED	FIXED	RC5-AUD-01{state=FIXED;commits=8181b7835d8fd38b01913ed0accc9e1b85a20276;red=docs/rc5-final-incremental-audit.md#rc5-aud-01;green=docs/rc5-final-incremental-audit.md#rc5-aud-01;permanent_tests=backend/src/config/__tests__/production.test.ts+backend/src/middlewares/__tests__/csrfProtection.test.ts+scripts/test-preflight.sh+frontend/e2e/security-contracts.spec.ts;residual_local_risk=NONE}
docs/doctrine-ux.md	ec949ba3f8229a688809ed8e49ae822821f09da8	161d24f4af7dc4ece92f2f8752920ff9616727bef380879ad6b2cff3de44045f	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
docs/documentation-technique.md	73b9cc390f92138d9f2d6ca1d0b38b581b011093	0ffba61e67ebf509b434de9a70ad4089458b118578ef1bab10dee7151979fdd1	TERMINAL_DELTA_1A14581_REREVIEWED	FIXED	RC5-AUD-01{state=FIXED;commits=8181b7835d8fd38b01913ed0accc9e1b85a20276;red=docs/rc5-final-incremental-audit.md#rc5-aud-01;green=docs/rc5-final-incremental-audit.md#rc5-aud-01;permanent_tests=backend/src/config/__tests__/production.test.ts+backend/src/middlewares/__tests__/csrfProtection.test.ts+scripts/test-preflight.sh+frontend/e2e/security-contracts.spec.ts;residual_local_risk=NONE}
docs/dossier-projet/corrections-dossier-final.md	63cb7f8d368e5ef270142fb9383f45dfc6a321f2	def7e1117973bf923587f37a7336dd9d6e7f5907eb9be93767ae5ad3843d89c6	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
docs/dossier-projet/dossier-projet-dwwm.md	af37d775e0e8066f45c45ef91b880019e2caa13a	14cdd53cc9257558bb8b5e416792ec44ca87a64f4b15c6a6f074676a86a9b99d	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
docs/dossier-projet/liste-captures-a-realiser.md	3b8bff6562d8b04136b6d73c5bd076c564efcb2d	ed4a7ac517eee2a10080139cf6c4dd440fca682b2dea8a35d646a723dbe681a8	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
docs/dossier-projet/schemas-mermaid.md	53061e151176d114bb04ee862fcd2bb766a79947	fbadb5b1fc0845bac7db10f1f5758790cb9d9cb03ee3dd6a4ab10f14dd49bbca	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
docs/github-release-protection-checklist.md	b2de14483da844fa545d150368a36be0d0d8f55a	25db0abadf00fe2837263003e9691fce1ee150354d2191355dd0c73fea2e2e59	ADDED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
docs/jeu-essai.md	a9a38884c333562f46ba5f535caba565895a8d47	4d9034617decf440f1c54a9396d32686c8ef64191805eee345fa679c62e4a7b3	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
docs/manual-tests.md	51d23371baa059ef162cae7da75dcfb7ab5b419d	e89650f05a3e36cb158c324cf9801614ae01cce478494f550e21b90349e859e0	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
docs/plan-ux.md	19e7cd946ec50c7e25900b225ef7fb38c2f63190	c46197957d3ae8055e5790126fdc410f563cc5154d117fea9592e5f59e2a68ee	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
docs/rc4-mutation-inventory.md	afc8d5a2fe569fa33f71279e545a94d184632e73	f30fd5899e617e5f5086ba107b946164f352445ec59bc735d4da2c1663e9ef8b	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
docs/rc5-decision-dossiers.md	ed9d269a4176b34b348e1c9271bfa5eef50044f4	b95e5c8e0de4e35c3c9a3011bf638a0f0c249b1979ed9bbfdddd90080d0f0e7d	TERMINAL_DELTA_1A14581_REREVIEWED	REVIEWED_TERMINAL_DELTA	RC5_DECISION_DOSSIER_BLOCKED_EXTERNAL
docs/rc5-final-incremental-audit.md	25342e22be0bca909d82253fb2cb9d52f5e4ff10	11f42605980df0c0261ec86800f045a724494f30c4a05c42ab669d5f01be38a8	TERMINAL_FINAL_ARTIFACT	SELF_REVIEWED_FINAL_ARTIFACT	FINAL_LOCAL_AUDIT_BLOCKED_EXTERNAL_GLOBAL_GO_NOT_GRANTED
docs/rc5-mutation-feedback-audit.md	778346d71a7c067ed574db5385ce9b5db122563d	15491e380c958d4e77ac6662cc32152817add13d2effe5c3eb6ca2a4a99644be	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
docs/release-checklist.md	3133de38b06e256d7de4c7e4ae5bb49a667bf1b6	3441edfc9f2d6124209dd340f68cf932cc96d25921209e8165a63ff9e2481f9a	TERMINAL_DELTA_1A14581_REREVIEWED	FIXED	RC5-AUD-01{state=FIXED;commits=8181b7835d8fd38b01913ed0accc9e1b85a20276;red=docs/rc5-final-incremental-audit.md#rc5-aud-01;green=docs/rc5-final-incremental-audit.md#rc5-aud-01;permanent_tests=backend/src/config/__tests__/production.test.ts+backend/src/middlewares/__tests__/csrfProtection.test.ts+scripts/test-preflight.sh+frontend/e2e/security-contracts.spec.ts;residual_local_risk=NONE}
docs/release-readiness-rc3.md	1c1f250bfc50667f145833734dde59837e41cd6a	e59255cd830c7b9bb226f969d53dcbff2395f491b1b519d8c3fc187d4eeafe47	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
docs/release-readiness-rc4.md	89d87aad18e6858c1b7f4aac1755b79c9c3095ce	4cc1fe0480c8f9c8c637ccf15fb395a04135979bf7ac5a3f1866fbdc708f72d2	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
docs/release-readiness.md	f13c3bea4a5e24b12c2fcd7a4adddcdf7a74fbee	f331f814ca69cf0351b427af6b9f9224928431ca2595f1b8fe240b71871de5a1	TERMINAL_DELTA_1A14581_REREVIEWED	REVIEWED_TERMINAL_DELTA	RC5_LOCAL_CLOSURE_BLOCKED_EXTERNAL_GLOBAL_V1_NO_GO
docs/runbook.md	49f930e70ae0858e7732b8fcc7cece601ce810e2	4338f8d628e45a923b82f7f0337d4718a37953cdaf11b69c7da5ee705dbc6857	TERMINAL_DELTA_1A14581_REREVIEWED	FIXED	RC5-AUD-01{state=FIXED;commits=8181b7835d8fd38b01913ed0accc9e1b85a20276;red=docs/rc5-final-incremental-audit.md#rc5-aud-01;green=docs/rc5-final-incremental-audit.md#rc5-aud-01;permanent_tests=backend/src/config/__tests__/production.test.ts+backend/src/middlewares/__tests__/csrfProtection.test.ts+scripts/test-preflight.sh+frontend/e2e/security-contracts.spec.ts;residual_local_risk=NONE}
frontend/.dockerignore	d3e5db67641c0f93a3899cc57f1b3cc124b1b0ef	ddad383a6fe25908c113445523a2ebc291406e288ddecaf75ee23b7e5ad5e3d1	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/.env.example	671370b38231773a4a36fdf1249104a87ac18462	ae5d1db9ad146a8451a0767d464edd2ef146816fb171e1eba32f006a38cff080	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/Dockerfile	ace18eae01a6130169b27133fb0ff4b2a66f1f50	b187ca144a82d99851766d69c5af68d924e0e1ff033af555511e421ed83d2775	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/e2e/accessibility.spec.ts	5fbd61dca7cbd18005dac3a3aa4d1920630365eb	6d03efbda93a364ec637e8dcf30bfe3b066eebf50dc227447ce81f3ee301217b	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/e2e/admin-board-session-revocation.spec.ts	b6ec4f9cb0b4947d8a70b249eb38c613758cf33b	9abd48191d58c2d662dd3894e7c67807a2c82eed108a7e55bb60ec06544d7c02	TERMINAL_DELTA_1A14581_REREVIEWED	FIXED	RC5-AUD-04{state=FIXED;commits=2d192c0657ef25ae5d39107781a9d315d9e96ae0+35492c3ba9f822b05e0ba1ed82b5062116912d38;red=docs/rc5-final-incremental-audit.md#rc5-aud-04;green=docs/rc5-final-incremental-audit.md#rc5-aud-04;permanent_tests=frontend/src/components/__tests__/AdminPasswordConfirmModal.test.tsx+frontend/e2e/admin-board-session-revocation.spec.ts;residual_local_risk=NONE}|RC5-AUD-05{state=FIXED;commits=2d192c0657ef25ae5d39107781a9d315d9e96ae0;red=docs/rc5-final-incremental-audit.md#rc5-aud-05;green=docs/rc5-final-incremental-audit.md#rc5-aud-05;permanent_tests=frontend/src/pages/__tests__/AdminSettingsPage.a11y.test.tsx+frontend/e2e/admin-board-session-revocation.spec.ts;residual_local_risk=NONE}
frontend/e2e/admin-users.spec.ts	850247670d0ef58796996f231198d4797f17c8a7	5f2bba118668a7cb09437f91127ba543e3ddf6a400b912a0ed5fac3a4f99ff1a	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/e2e/auth-logout-feedback.spec.ts	222a079d356c18f1e722c7f740e5a21ec0fa9da0	4075ca141b32a69a8e9624566591844916f6bed2551b9ab110e8efca9dea3e17	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/e2e/board-alert-card-responsive.spec.ts	044c5f202447af2f795a756b9c36abd981674024	26e2d104ef0a31579e0cbb4f2e60a797e40bd2f20c45de5debdeb691935f529e	MODIFIED_SINCE_29DB4D1	REVIEWED_BACKLOG_P2	BACKLOG_NONBLOCKING
frontend/e2e/board-waiting-reason.spec.ts	4ce5fd12fbb8e0aa83036b6adbf048391c61a044	d45f95e6cb90d7114ea4b8839b8905a7d460b822a6bb48ff32d715336bd55792	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/e2e/board.spec.ts	c06d752037e40beca69a556fb3680980d00ba2a8	b8b775710a7877c6f9fa3625fe2d4a6b8c9e047e700feee21742ec7c9d8e7e8a	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/e2e/edit-machine.spec.ts	ba608f09b028943b7fa38cde159b48248901e10f	4e3a96f9f5e1f75a1554ccf17fff1da2acea6d3c8baa72ca78c11bbb8ebf06e0	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/e2e/fixtures.ts	b46e53fe358df352fd8702c7eed67035fb148fec	cc5fce9613efdc07521b3afa712bb587c6416ce07743da7c099bfd91963c23d1	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/e2e/incident-card-activation.spec.ts	094bef7d7f0f18d80a33d4718d77c5ae1f6433e0	2b77d5b405abdf41e5cb10ede94e9e4c226c8320466164a0fc79b6057bce7b57	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/e2e/incident-detail-scroll-reset.spec.ts	1d0adf73856954ecc027dd896500f289101f1585	fef57fc340454aa13f2c8dfed29fa2ece82527877f88c437a408d590fb2ad21e	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/e2e/incident-detail-scroll.spec.ts	456aab7afd8595c23d38867223811310159d1bee	6a9dd1d4848e81739b1f17e0080a2a1d0107ec09c1fc1c356d305d7d6d2af2cc	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/e2e/incident-lifecycle.spec.ts	7ee42863e90e8696476845001e71391245e0a506	8854083dd2b7e04702ce1b8e8de5893c75bedd86cf621ef202614c9b78c64ad0	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/e2e/incident-urgent-critical-styling.spec.ts	aeeef1cc74730c55061f6fd933e830b3afdb21bf	4aa85b2978dbc3a07f757a7b6207a98ca1128ee03e069e5bcc0568034795b791	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/e2e/journal-filter-alignment.spec.ts	e1b7f92503fabc73a60562fe52b7f9f335a4315d	ea4fa9fc7e6b4991eb9ce499b2f8b52ab847ec6a6d0b85c8a50e1c5850392d7c	TERMINAL_DELTA_1A14581_REREVIEWED	FIXED	RC5-AUD-02{state=FIXED;commits=0b46903823a68d9e4a91a0bfcdb7999ebae249b9+11443efa7e4eb5d198b2e73d090624e017504c11;red=docs/rc5-final-incremental-audit.md#rc5-aud-02;green=docs/rc5-final-incremental-audit.md#rc5-aud-02;permanent_tests=frontend/src/hooks/__tests__/useJournalData.test.ts+frontend/e2e/journal-filter-alignment.spec.ts;residual_local_risk=NONE}|RC5-AUD-03{state=FIXED;commits=dbacf3c29f0bb726419ea7ad4cc545ad39c07642+8aa53a373bab039bb845a957dfce9355537df29a;red=docs/rc5-final-incremental-audit.md#rc5-aud-03;green=docs/rc5-final-incremental-audit.md#rc5-aud-03;permanent_tests=frontend/src/hooks/__tests__/useJournalData.test.ts+frontend/src/utils/__tests__/workshopAnalytics.test.ts+frontend/e2e/journal-filter-alignment.spec.ts;residual_local_risk=NONE}|RC5-AUD-06{state=FIXED;commits=2d192c0657ef25ae5d39107781a9d315d9e96ae0+35492c3ba9f822b05e0ba1ed82b5062116912d38;red=docs/rc5-final-incremental-audit.md#rc5-aud-06;green=docs/rc5-final-incremental-audit.md#rc5-aud-06;permanent_tests=frontend/src/pages/__tests__/WorkshopJournalPage.test.tsx+frontend/src/pages/__tests__/WorkshopJournalPeriodRemoval.test.tsx+frontend/e2e/journal-filter-alignment.spec.ts;residual_local_risk=NONE}
frontend/e2e/knowledge-responsive.spec.ts	340f6ac12ac828c22291b00f3e0a9f54951ee44a	328ae4a4ffbdbea01c478f0a63486b00fd4280229fca9721322d74e5e836663c	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
frontend/e2e/mutation-feedback-geometry.spec.ts	d743f828473ea196c53b6972dc16ba2335808b72	69814b11af28f55eed35a9febd69d0dec093a21a6363a7cc7ac8ed47a6b41c99	INHERITED_29DB4D1_HASH_IDENTICAL	REVIEWED	-
frontend/e2e/pilotage-period-filter.spec.ts	10ae545f54eeb0508d5e35e9524dc9316bee0156	43a2b33dd43189bc393459ce87985b185952575a665f7f13792b697fff81183f	MODIFIED_SINCE_29DB4D1	REVIEWED_INCREMENTAL	-
